"Timestamp","Which of the following describes you? Select all that apply. ","Which school(s) are your children currently enrolled in? Select all that apply.","Which grades will your children be in during 2026–2027? Select all that apply.","How many children do you have in the district?","Do any of your children require additional educational support? Select all that apply.","Which three factors matter most to your family in how your child's school assignment is made? Select up to 3.","How does your family currently get children to and from school? Select all that apply.","If your child(ren) moves to a different building, how would your transportation situation change? Select all that apply.","What is the longest one-way bus ride that would be acceptable for your family?","Will a school change impact your child care arrangements? ","When do you need to know your child's school assignment, start times, and bus route to make your fall schedule work?","Which three outcomes matter most to you as measures of whether this transition succeeded? Select up to 3","How are your children currently responding to the possibility of school changes next year? (Select multiple if your children are feeling differently)","How would you describe your child's adaptability to significant change?","How settled is your child in their current school community right now?","When your child has started at a new school in the past, how long did it typically take them to feel settled? If this is their first school, choose 'No prior experience.'","How confident are you that your child will be adequately supported through the transition?","Is there anything specific about your child's situation that the district should understand as it plans? (Optional. Do not include your child's name.)","Which school(s) are your children currently enrolled in? Select all that apply.","Which grades will your children be in during 2026–2027? Select all that apply.","How many children do you have in the district?","Do any of your children require additional educational support? Select all that apply.","Which three factors matter most to your family in how your child's school assignment is made? Select up to 3.","How does your family currently get children to and from school? Select all that apply.","If your child(ren) moves to a different building, how would your transportation situation change? Select all that apply.","What is the longest one-way bus ride that would be acceptable for your family?","Will a school change impact your child care arrangements? ","When do you need to know your child's school assignment, start times, and bus route to make your fall schedule work?","Which three outcomes matter most to you as measures of whether this transition succeeded? Select up to 3.","How are your children currently responding to the possibility of school changes next year? (Select multiple if your children are feeling differently)","How would you describe your child's adaptability to significant change?","How settled is your child in their current school community right now?","When your child has started at a new school in the past, how long did it typically take them to feel settled? If this is their first school, choose 'No prior experience.'","How confident are you that your child will be adequately supported through the transition?","Is there anything specific about your child's situation that the district should understand as it plans? (Optional. Do not include your child's name.)","Section 3 Educator: Your Role & Readiness: What is your role? Select all that apply","Do you serve students with additional educational support needs? Select all that apply.","Which grade bands do you primarily work with?","How long have you been at your current school, and in your current classroom or role? [Time at my current school]","How long have you been at your current school, and in your current classroom or role? [Time in my current classroom or role]","If you have ever changed school assignments, how long did each of the following take? [Physically moving and setting up your new space]","If you have ever changed school assignments, how long did each of the following take? [Feeling settled in the new school's culture and routines]","If you have ever changed school assignments, how long did each of the following take? [Learning expectations of your new building administration/leadership]","If you have ever changed school assignments, how long did each of the following take? [Feeling settled with fellow team of teachers]","What feels like an appropriate and manageable class size for the grade level or students you teach?","Which factors matter most to you in your next school assignment? Select up to 3.","How much preparation time do you believe is needed before implementing grade-band reconfiguration effectively?","Which transition preparation areas need the most attention from the district? Select up to 3.","How are students in your current classroom or caseload responding to the possibility of changes next year?","Which aspects of continuity are most important to plan for? Select all that apply.","How much of your students' current progress depends on their specific relationship with you or a colleague who may not follow them to the new school?","In your experience, how long does a student with significant behavioral or emotional needs take to re-establish effective working relationships after a school change?","Which three supports are most critical to your ability to serve students effectively in the new configuration? Select up to 3.","How prepared do you currently feel to serve students effectively in the new configuration?","Is there a student population, program, or situation the district hasn't fully accounted for in its planning? (Optional. Do not include student names.)","How would you describe the amount of information the district has provided about what this transition means for you?","What is the most important information you still need? Select up to 3.","Do you know who your point of contact is at the district for questions about this transition?","Have you had a meaningful opportunity to provide input into the planning process?","How much do you trust the district to carry out this transition in a way that serves students and families well?","Are there any circumstances that limit your ability to fully engage with this process? ","What is the single most important thing the district must get right for this transition to go well for your family or your students?","Is there anything about your specific situation that you think the district's planning hasn't fully accounted for?","Are you willing to be contacted for a brief follow-up conversation?","If you answered 'Yes' above, please provide your email address for follow-up:"
"4/1/2026 13:05:00","Educator or staff employed by South Portland School Department","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Support staff (custodial/food service/transportation/clerical), Classroom teacher (elementary)","Yes — role primarily supports IEP students, Yes — role primarily supports multilingual learners","5-8","4–7 years","4–7 years","More than a year","About a semester","About a school year","About a semester","12–15","Staying with students I've built relationships with, Workspace suited to my work, Working with known colleagues","More than a full school year","Communication to families, Time to meet new colleagues and learn building culture","Mostly uncertain/asking questions","Knowing which SpEd staff/OTs will be in the new building, Completing transition IEP meetings before school year, Self-contained classrooms (e.g., FLS) maintaining their team","Most — losing relationships would significantly set most back","More than a year","MTSS/academic intervention support, Written implementation plan with clear milestones before summer","Depends on which positions are retained","I was not informed about my position status until March. How am I supposed to plan for next year?","Insufficient","Whether before/after care will be available, Specific bus routes and stop times, How much will my taxes increase","No — don't know who to ask","No — haven't had a real opportunity","Low trust","Yes — Distrust based on past experience","Make sure multilingual learner services are not reduced at the new schools.","The bilingual programming my child depends on may not exist at the assigned school.","No",""
"4/5/2026 13:05:00","Educator or staff employed by South Portland School Department","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Classroom teacher (elementary), Related arts/specialist","Yes — role primarily supports IEP students","PK-4","1–3 years","4–7 years","About a school year","More than a year","More than a year","More than a year","Fewer than 12","Knowing building admin expectations, Familiar school leadership","Full school year","Time to meet new colleagues and learn building culture, Communication to families","Mostly positive/curious","Supporting behavioral setbacks during adjustment, Completing transition IEP meetings before school year, Student and staff mental health","Most — losing relationships would significantly set most back","A full year","Ed tech/paraprofessional support, Class sizes within current limits","Depends on which positions are retained","I have been at this school for 11 years. The idea of leaving the community I've built is devastating.","Insufficient","Which programs (music/PE/arts) will exist at each building, Which specific school my child/I will attend","No — don't know who to ask","I chose not to engage","Moderate trust","Yes — Distrust based on past experience","Retain the educators who know our kids. Relationships matter more than buildings.","Our extended family lives in the Dyer neighborhood. Losing that school changes our whole family's daily structure.","No",""
"4/4/2026 07:17:00","Educator or staff employed by South Portland School Department","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Middle or high school teacher","Yes — some with 504 plans, Yes — some students with IEPs","PK-4","4–7 years","4–7 years","About a school year","About a school year","About a school year","More than a year","15–18","Familiar school leadership, Teaching a familiar grade level","More than a full school year","Communication to families, IEP and 504 file transfers and team briefings, Curriculum planning for new class compositions/larger sizes","Most are unaware","Student and staff mental health, Supporting behavioral setbacks during adjustment, Self-contained classrooms (e.g., FLS) maintaining their team, Knowing which SpEd staff/OTs will be in the new building","A few but most would carry progress forward","Varies significantly by student","General ed behavior specialist in the building, Written implementation plan with clear milestones before summer, Class sizes within current limits","Not prepared — significant gaps unaddressed","The IEP transition process has not been communicated at all. Who will coordinate file transfers and team briefings?","Insufficient","Whether my child will know any teachers/staff at new building, What equity metrics the district will use, A clear implementation timeline with milestones","No — don't know who to ask","No — haven't had a real opportunity","Low trust","Yes — Distrust based on past experience","Communicate clearly and on time. The information gaps have caused enormous anxiety.","Our extended family lives in the Dyer neighborhood. Losing that school changes our whole family's daily structure.","No",""
"4/6/2026 13:37:00","Educator or staff employed by South Portland School Department","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Educational technician (ed tech/paraprofessional), Classroom teacher (elementary)","Yes — some students with IEPs, No","PK-4","4–7 years","8+ years","About a school year","About a school year","About a school year","More than a year","Over 21 is manageable","Knowing building admin expectations, Familiar school leadership","More than a full school year","IEP and 504 file transfers and team briefings, Curriculum planning for new class compositions/larger sizes","Mostly uncertain/asking questions","Self-contained classrooms (e.g., FLS) maintaining their team, Student and staff mental health, Supporting behavioral setbacks during adjustment, Aligning lesson plans with educator team","Most — losing relationships would significantly set most back","More than a year","Ed tech/paraprofessional support, Class sizes within current limits, Other","Not prepared — significant gaps unaddressed","The IEP transition process has not been communicated at all. Who will coordinate file transfers and team briefings?","Insufficient","What supports exist for multilingual learners, How IEP or 504 transitions will be handled, Which specific school my child/I will attend","No — don't know who to ask","No — haven't had a real opportunity","Low trust","Yes — Other","Listen to families, not just at public comment but in actual planning decisions.","My child's behavioral support plan depends entirely on a staff member whose position is being eliminated.","Yes","respondent@example.com"
"4/8/2026 18:18:00","Parent or guardian of a current or incoming South Portland student","South Portland Middle School, Small Elementary","Grades 1–4, Incoming child not yet enrolled, Kindergarten","1","Yes — multilingual learner (ESOL) services","Minimizing distance from home, Keeping neighborhood kids/friend groups together, Maintaining relationships with trusted educators/staff","School bus, Non-parent caregiver","Would need new before/after school care","Up to 20 min","Unsure — need more information","By May","Student sense of belonging, Chronic absenteeism rates, Family engagement and participation rates","Varies day to day, Negative/anxious or distressed","Adjusts within a reasonable timeframe","Deeply settled","About a full school year","Not enough information to say","My daughter is finally thriving after struggling in early elementary. I am terrified a new school will set her back.","South Portland Middle School, Small Elementary","Grades 1–4, Incoming child not yet enrolled, Kindergarten","1","Yes — multilingual learner (ESOL) services","Minimizing distance from home, Keeping neighborhood kids/friend groups together, Maintaining relationships with trusted educators/staff","School bus, Non-parent caregiver","Would need new before/after school care","Up to 20 min","Unsure — need more information","By May","","Varies day to day, Negative/anxious or distressed","Adjusts within a reasonable timeframe","Deeply settled","About a full school year","Not enough information to say","My daughter is finally thriving after struggling in early elementary. I am terrified a new school will set her back.","","","","","","","","","","","","","","","","","","","","","Partial — big picture clear but critical details missing","Whether my child will know any teachers/staff at new building, Whether before/after care will be available, Which programs (music/PE/arts) will exist at each building","No — don't know who to ask","Partially — had opportunities but don't feel input was incorporated","No trust","No","Make sure every child has a smooth first day — familiar faces, clear routines, stable support.","My child's behavioral support plan depends entirely on a staff member whose position is being eliminated.","No",""
"4/5/2026 15:19:00","Educator or staff employed by South Portland School Department","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Related arts/specialist","Yes — some students with IEPs, Yes — role primarily supports IEP students","PK-4","8+ years","4–7 years","About a school year","More than a year","About a semester","Less than a month","Fewer than 12","Working with known colleagues, Teaching a familiar grade level","At least one full semester","Physically relocating materials/supplies, IEP and 504 file transfers and team briefings, Communication to families","Mostly neutral","Self-contained classrooms (e.g., FLS) maintaining their team, Transferring detailed student knowledge to new team, Completing transition IEP meetings before school year, Student and staff mental health","Some — meaningful subset would be substantially affected","A few weeks","Dedicated mental health support for staff, General ed behavior specialist in the building, Class sizes within current limits","Depends on which positions are retained","","Insufficient","How IEP or 504 transitions will be handled, Specific bus routes and stop times, How much will my taxes increase","No — don't know who to ask","No — haven't had a real opportunity","Low trust","No","Give us actual information — bus routes, school assignments, timelines — before the school year ends.","","No",""
"4/8/2026 02:48:00","Parent or guardian of a current or incoming South Portland student","Kaler Elementary","South Portland Middle School","3","Yes — IEP","Keeping neighborhood kids/friend groups together, Access to specific services (SpEd/ESOL/OT)","Non-parent caregiver, Walk","Would need to drive more often, Would need new before/after school care, At least one child would need to start taking the bus","Bus is not how my child travels","No — no impact","Now","Educator retention, Continuity of services for IEP/ESOL students","Varies day to day","Needs significant time and support","Deeply settled","Less than a month","Not enough information to say","Our family walks to school every day. Losing that would fundamentally change our morning routine and community.","Kaler Elementary","South Portland Middle School","3","Yes — IEP","Keeping neighborhood kids/friend groups together, Access to specific services (SpEd/ESOL/OT)","Non-parent caregiver, Walk","Would need to drive more often, Would need new before/after school care, At least one child would need to start taking the bus","Bus is not how my child travels","No — no impact","Now","","Varies day to day","Needs significant time and support","Deeply settled","Less than a month","Not enough information to say","Our family walks to school every day. Losing that would fundamentally change our morning routine and community.","","","","","","","","","","","","","","","","","","","","","Partial — big picture clear but critical details missing","What supports exist for multilingual learners, How assignments will be determined, Specific bus routes and stop times","Somewhat — know of a contact but unsure if right person","Yes — shared perspective and felt heard","Moderate trust","No","Give us actual information — bus routes, school assignments, timelines — before the school year ends.","","No",""
"4/6/2026 21:46:00","Parent or guardian of a current or incoming South Portland student","Brown Elementary, Dyer Elementary","Grades 1–4","3","No, Yes — IEP","Keeping neighborhood kids/friend groups together, Access to specific services (SpEd/ESOL/OT), Minimizing distance from home","Parent drives","Would need another adult/carpool, Would need new before/after school care, Would need to drive more often","Up to 30 min","No — no impact","By July","Student sense of belonging, Family engagement and participation rates, Continuity of services for IEP/ESOL students","Unaware, Varies day to day","Needs significant time and support","Just started","More than a year","Not confident","We have three kids in three different schools already. Any further splitting of siblings is logistically impossible for us.","Brown Elementary, Dyer Elementary","Grades 1–4","3","No, Yes — IEP","Keeping neighborhood kids/friend groups together, Access to specific services (SpEd/ESOL/OT), Minimizing distance from home","Parent drives","Would need another adult/carpool, Would need new before/after school care, Would need to drive more often","Up to 30 min","No — no impact","By July","","Unaware, Varies day to day","Needs significant time and support","Just started","More than a year","Not confident","We have three kids in three different schools already. Any further splitting of siblings is logistically impossible for us.","","","","","","","","","","","","","","","","","","","","","Sufficient","How assignments will be determined, Specific bus routes and stop times","No — don't know who to ask","No — haven't had a real opportunity","Low trust","No","Give teachers enough time to prepare. September is not enough lead time for this kind of change.","My child has a chronic health condition that requires a nurse on site. I don't know if the new building has one.","Yes","respondent@example.com"
"4/7/2026 22:58:00","Parent or guardian of a current or incoming South Portland student","Dyer Elementary","Grades 1–4, Pre-K","4","No","Keeping neighborhood kids/friend groups together, Reliable before/after school care, Maintaining relationships with trusted educators/staff","Carpool, After-care handles pickup, Parent drives","At least one child would need to start taking the bus, No change, Would need new before/after school care","Up to 20 min","Yes — will need to adjust","Now","Student sense of belonging, Narrowing outcome gaps","Negative/anxious or distressed, Neutral","Adjusts within a reasonable timeframe","Deeply settled","More than a year","Not confident","We have twins and the idea of them being separated into different schools at ages 7 and 8 is heartbreaking.","Dyer Elementary","Grades 1–4, Pre-K","4","No","Keeping neighborhood kids/friend groups together, Reliable before/after school care, Maintaining relationships with trusted educators/staff","Carpool, After-care handles pickup, Parent drives","At least one child would need to start taking the bus, No change, Would need new before/after school care","Up to 20 min","Yes — will need to adjust","Now","","Negative/anxious or distressed, Neutral","Adjusts within a reasonable timeframe","Deeply settled","More than a year","Not confident","We have twins and the idea of them being separated into different schools at ages 7 and 8 is heartbreaking.","","","","","","","","","","","","","","","","","","","","","Partial — big picture clear but critical details missing","How IEP or 504 transitions will be handled, Specific bus routes and stop times, Whether my child will have peers/friends at new building","No — don't know who to ask","Partially — had opportunities but don't feel input was incorporated","High trust","Yes — Language access","Retain the educators who know our kids. Relationships matter more than buildings.","","Yes","respondent@example.com"
"4/2/2026 07:25:00","Parent or guardian of a current or incoming South Portland student, Educator or staff employed by South Portland School Department","South Portland Middle School","South Portland High School","3","Yes — 504 plan","Access to specific services (SpEd/ESOL/OT), Minimizing distance from home","Parent drives, School bus, After-care handles pickup","Would need new before/after school care, No change","Bus is not how my child travels","Yes — will need to adjust","By June","","Negative/anxious or distressed, Too young to understand","Depends on the type of change","Deeply settled","More than a year","Not confident","We have three kids in three different schools already. Any further splitting of siblings is logistically impossible for us.","South Portland Middle School","South Portland High School","3","Yes — 504 plan","Access to specific services (SpEd/ESOL/OT), Minimizing distance from home","Parent drives, School bus, After-care handles pickup","Would need new before/after school care, No change","Bus is not how my child travels","Yes — will need to adjust","By June","Narrowing outcome gaps, Educator retention, Family engagement and participation rates","Negative/anxious or distressed, Too young to understand","Depends on the type of change","Deeply settled","More than a year","Not confident","We have three kids in three different schools already. Any further splitting of siblings is logistically impossible for us.","Other","Yes — role primarily supports IEP students","9-12","Less than 1 year","4–7 years","About a school year","About a semester","N/A","More than a year","Fewer than 12","Familiar school leadership, More grade-level collaboration opportunities, Staying with students I've built relationships with","Full school year","Physically relocating materials/supplies, Curriculum planning for new class compositions/larger sizes","Many noticeably anxious or distressed","Knowing which SpEd staff/OTs will be in the new building, Completing transition IEP meetings before school year, Self-contained classrooms (e.g., FLS) maintaining their team, Supporting behavioral setbacks during adjustment, Student and staff mental health","Most progress would transfer with proper handoff","Varies significantly by student","Ed tech/paraprofessional support, Written implementation plan with clear milestones before summer, MTSS/academic intervention support","Depends on which positions are retained","We have ESOL students who are just beginning to make progress. A school change mid-journey will set them back months.","Insufficient","Whether my child will have peers/friends at new building, How assignments will be determined","No — don't know who to ask","No — haven't had a real opportunity","Low trust","No","Prioritize the students with the highest needs — IEP, ESOL, behavioral support — in every planning decision.","Our extended family lives in the Dyer neighborhood. Losing that school changes our whole family's daily structure.","No",""
"4/3/2026 21:47:00","Parent or guardian of a current or incoming South Portland student","Kaler Elementary","Grades 1–4, South Portland Middle School","2","No","Ensuring representative diversity, Maintaining relationships with trusted educators/staff, Support staff in classroom","Carpool, Walk","Would need to drive more often, Not enough information yet, At least one child would need to start taking the bus","Up to 20 min","Unsure — need more information","By May","Educator retention, Student sense of belonging","Negative/anxious or distressed","Needs significant time and support","Still building","No prior experience","Not enough information to say","We specifically bought our house to be in the Dyer district. This feels like a bait and switch.","Kaler Elementary","Grades 1–4, South Portland Middle School","2","No","Ensuring representative diversity, Maintaining relationships with trusted educators/staff, Support staff in classroom","Carpool, Walk","Would need to drive more often, Not enough information yet, At least one child would need to start taking the bus","Up to 20 min","Unsure — need more information","By May","","Negative/anxious or distressed","Needs significant time and support","Still building","No prior experience","Not enough information to say","We specifically bought our house to be in the Dyer district. This feels like a bait and switch.","","","","","","","","","","","","","","","","","","","","","Partial — big picture clear but critical details missing","Which programs (music/PE/arts) will exist at each building, Which specific school my child/I will attend","No — don't know who to ask","No — haven't had a real opportunity","Low trust","Yes — Other","Prioritize the students with the highest needs — IEP, ESOL, behavioral support — in every planning decision.","The bilingual programming my child depends on may not exist at the assigned school.","Yes","respondent@example.com"
"4/5/2026 03:31:00","Parent or guardian of a current or incoming South Portland student, Educator or staff employed by South Portland School Department","Dyer Elementary","Grades 1–4","2","Yes — IEP","Keeping neighborhood kids/friend groups together, Minimizing distance from home, Appropriate student:teacher ratios","Walk, Parent drives","No change","Up to 10 min","Unsure — need more information","By May","","Varies day to day","Adapts quickly","Well settled","About a full school year","Not enough information to say","We specifically bought our house to be in the Dyer district. This feels like a bait and switch.","Dyer Elementary","Grades 1–4","2","Yes — IEP","Keeping neighborhood kids/friend groups together, Minimizing distance from home, Appropriate student:teacher ratios","Walk, Parent drives","No change","Up to 10 min","Unsure — need more information","By May","Narrowing outcome gaps, Reading/math proficiency, Family engagement and participation rates","Varies day to day","Adapts quickly","Well settled","About a full school year","Not enough information to say","We specifically bought our house to be in the Dyer district. This feels like a bait and switch.","Counselor or school social worker, Classroom teacher (elementary)","Yes — some multilingual learners (ESOL), Yes — role primarily supports IEP students","Districtwide/multi-school staff","4–7 years","8+ years","N/A","N/A","About a school year","More than a year","12–15","Staying with students I've built relationships with, Workspace suited to my work, Familiar school leadership","At least one full semester","Curriculum planning for new class compositions/larger sizes, Time to meet new colleagues and learn building culture","Mostly uncertain/asking questions","Aligning lesson plans with educator team, ESY/summer programming continuity, Student and staff mental health, Supporting behavioral setbacks during adjustment","Some — meaningful subset would be substantially affected","More than a year","Written implementation plan with clear milestones before summer, MTSS/academic intervention support","Prepared/confident","The class sizes being proposed are not manageable for the mix of needs I serve. Something will have to give.","Insufficient","A clear implementation timeline with milestones, Whether my child will know any teachers/staff at new building, Specific bus routes and stop times","Somewhat — know of a contact but unsure if right person","No — haven't had a real opportunity","Moderate trust","Yes — Distrust based on past experience","Ensure before and after care exists at every building before families are reassigned.","We have no car and depend entirely on the school bus. Route changes could make it impossible to get my kids to school.","No",""
"4/1/2026 16:30:00","Parent or guardian of a current or incoming South Portland student","I have an incoming child not yet enrolled, Small Elementary","South Portland Middle School, Grades 1–4","2","Yes — 504 plan, Yes — IEP","Minimizing distance from home, Reliable before/after school care, Support staff in classroom","Carpool","At least one child would need to start taking the bus","Bus is not how my child travels","Yes — will need to adjust","Now","Continuity of services for IEP/ESOL students, Student sense of belonging","Positive/curious, Too young to understand","Needs significant time and support","Well settled","More than a year","Somewhat confident","My daughter is finally thriving after struggling in early elementary. I am terrified a new school will set her back.","I have an incoming child not yet enrolled, Small Elementary","South Portland Middle School, Grades 1–4","2","Yes — 504 plan, Yes — IEP","Minimizing distance from home, Reliable before/after school care, Support staff in classroom","Carpool","At least one child would need to start taking the bus","Bus is not how my child travels","Yes — will need to adjust","Now","","Positive/curious, Too young to understand","Needs significant time and support","Well settled","More than a year","Somewhat confident","My daughter is finally thriving after struggling in early elementary. I am terrified a new school will set her back.","","","","","","","","","","","","","","","","","","","","","Partial — big picture clear but critical details missing","What equity metrics the district will use, Whether my child will know any teachers/staff at new building","No — don't know who to ask","No — haven't had a real opportunity","Low trust","No","Be honest about what you don't know and commit to telling us as soon as you do.","","No",""
"4/1/2026 21:51:00","Educator or staff employed by South Portland School Department","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Classroom teacher (elementary)","Yes — some students with IEPs, Yes — some with 504 plans","5-8","4–7 years","1–3 years","N/A","More than a year","More than a year","More than a year","Over 21 is manageable","Workspace suited to my work, Working with known colleagues, Knowing building admin expectations","Not enough information to assess","Communication to families, Technology setup at new building","Many noticeably anxious or distressed","Completing transition IEP meetings before school year, Transferring detailed student knowledge to new team, Aligning lesson plans with educator team, Student and staff mental health","Most — losing relationships would significantly set most back","More than a year","Class sizes within current limits, Ed tech/paraprofessional support, Other","Depends on which positions are retained","I have been at this school for 11 years. The idea of leaving the community I've built is devastating.","Insufficient","Whether my child will know any teachers/staff at new building, How assignments will be determined, Whether before/after care will be available","No — don't know who to ask","No — haven't had a real opportunity","Moderate trust","Prefer not to say","Listen to families, not just at public comment but in actual planning decisions.","","Yes","respondent@example.com"
"4/5/2026 15:28:00","Community member — no children enrolled in South Portland Public Schools","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Partial — big picture clear but critical details missing","Which specific school my child/I will attend, A clear implementation timeline with milestones","Somewhat — know of a contact but unsure if right person","Partially — had opportunities but don't feel input was incorporated","Low trust","No","Give teachers enough time to prepare. September is not enough lead time for this kind of change.","We are an immigrant family with documentation concerns and we are afraid to advocate publicly.","Yes","respondent@example.com"
"4/4/2026 17:50:00","Community member — no children enrolled in South Portland Public Schools","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Insufficient","A clear implementation timeline with milestones, Which programs (music/PE/arts) will exist at each building, I have the information I need","No — don't know who to ask","Partially — had opportunities but don't feel input was incorporated","No trust","Prefer not to say","Keep class sizes manageable and retain special education staff.","The bilingual programming my child depends on may not exist at the assigned school.","No",""
"4/4/2026 13:03:00","Parent or guardian of a current or incoming South Portland student","Dyer Elementary","South Portland Middle School, Grades 1–4","2","No, Yes — IEP","Keeping neighborhood kids/friend groups together, Appropriate student:teacher ratios","Carpool, After-care handles pickup","Would need another adult/carpool, Would need to drive more often","Bus is not how my child travels","Yes — will need to adjust","By May","Family engagement and participation rates, Student sense of belonging, Reading/math proficiency","Negative/anxious or distressed, Positive/curious","Depends on the type of change","Deeply settled","More than a year","Not enough information to say","We have three kids in three different schools already. Any further splitting of siblings is logistically impossible for us.","Dyer Elementary","South Portland Middle School, Grades 1–4","2","No, Yes — IEP","Keeping neighborhood kids/friend groups together, Appropriate student:teacher ratios","Carpool, After-care handles pickup","Would need another adult/carpool, Would need to drive more often","Bus is not how my child travels","Yes — will need to adjust","By May","","Negative/anxious or distressed, Positive/curious","Depends on the type of change","Deeply settled","More than a year","Not enough information to say","We have three kids in three different schools already. Any further splitting of siblings is logistically impossible for us.","","","","","","","","","","","","","","","","","","","","","Insufficient","Whether my child will know any teachers/staff at new building, Which specific school my child/I will attend, How IEP or 504 transitions will be handled","Somewhat — know of a contact but unsure if right person","No — haven't had a real opportunity","Low trust","No","Slow down. A rushed transition will cause harm that takes years to undo.","The walking distance issue for Kaler families has not been seriously addressed.","No",""
"4/7/2026 20:25:00","Educator or staff employed by South Portland School Department","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Educational technician (ed tech/paraprofessional)","Yes — some students with IEPs","9-12","1–3 years","1–3 years","About a school year","N/A","Less than a month","About a semester","Fewer than 12","More grade-level collaboration opportunities, School close to where I live","Full school year","IEP and 504 file transfers and team briefings, Curriculum planning for new class compositions/larger sizes","Most are unaware","Student and staff mental health, Completing transition IEP meetings before school year, Supporting behavioral setbacks during adjustment, Self-contained classrooms (e.g., FLS) maintaining their team","A few but most would carry progress forward","More than a year","Ed tech/paraprofessional support, Dedicated mental health support for staff","I don't know enough about the plan yet","","Insufficient","What equity metrics the district will use, Whether before/after care will be available, Which specific school my child/I will attend","Somewhat — know of a contact but unsure if right person","No — haven't had a real opportunity","High trust","Yes — Distrust based on past experience","Prioritize the students with the highest needs — IEP, ESOL, behavioral support — in every planning decision.","Our extended family lives in the Dyer neighborhood. Losing that school changes our whole family's daily structure.","No",""
"4/8/2026 23:28:00","Parent or guardian of a current or incoming South Portland student, Educator or staff employed by South Portland School Department","Skillin Elementary","Grades 1–4, South Portland Middle School","2","No","Keeping neighborhood kids/friend groups together, Minimizing distance from home","Walk","Would need another adult/carpool, Not enough information yet, Would need new before/after school care","Up to 20 min","No — no impact","By July","","Negative/anxious or distressed","Adjusts within a reasonable timeframe","Deeply settled","About a semester","Not enough information to say","My son has ADHD and sensory processing issues. His current teacher is the first one who truly understands him.","Skillin Elementary","Grades 1–4, South Portland Middle School","2","No","Keeping neighborhood kids/friend groups together, Minimizing distance from home","Walk","Would need another adult/carpool, Not enough information yet, Would need new before/after school care","Up to 20 min","No — no impact","By July","Narrowing outcome gaps, Continuity of services for IEP/ESOL students, Reading/math proficiency","Negative/anxious or distressed","Adjusts within a reasonable timeframe","Deeply settled","About a semester","Not enough information to say","My son has ADHD and sensory processing issues. His current teacher is the first one who truly understands him.","Administrator or instructional coach","Yes — some students with IEPs","PK-4","4–7 years","8+ years","Less than a month","Less than a month","About a school year","About a semester","12–15","Workspace suited to my work, Familiar school leadership, Staying with students I've built relationships with","Time between now and September is sufficient","Curriculum planning for new class compositions/larger sizes, IEP and 504 file transfers and team briefings, Communication to families","Many noticeably anxious or distressed","Transferring detailed student knowledge to new team, Completing transition IEP meetings before school year, Self-contained classrooms (e.g., FLS) maintaining their team, Supporting behavioral setbacks during adjustment","Most — losing relationships would significantly set most back","More than a year","General ed behavior specialist in the building, MTSS/academic intervention support","Depends on which positions are retained","We have ESOL students who are just beginning to make progress. A school change mid-journey will set them back months.","Insufficient","What equity metrics the district will use, Which specific school my child/I will attend, Specific bus routes and stop times","No — don't know who to ask","No — haven't had a real opportunity","Low trust","Yes — Distrust based on past experience","Make sure every child has a smooth first day — familiar faces, clear routines, stable support.","We have no car and depend entirely on the school bus. Route changes could make it impossible to get my kids to school.","Yes","respondent@example.com"
"4/8/2026 18:32:00","Parent or guardian of a current or incoming South Portland student","Skillin Elementary","South Portland Middle School, Pre-K, South Portland High School","3","No","Maintaining relationships with trusted educators/staff, Appropriate student:teacher ratios","Parent drives, School bus, After-care handles pickup","Would need new before/after school care","Bus is not how my child travels","Yes — will need to adjust","Now","Continuity of services for IEP/ESOL students, Reading/math proficiency, Educator retention","Too young to understand, Neutral","Needs significant time and support","Deeply settled","About a semester","Not confident","We specifically bought our house to be in the Dyer district. This feels like a bait and switch.","Skillin Elementary","South Portland Middle School, Pre-K, South Portland High School","3","No","Maintaining relationships with trusted educators/staff, Appropriate student:teacher ratios","Parent drives, School bus, After-care handles pickup","Would need new before/after school care","Bus is not how my child travels","Yes — will need to adjust","Now","","Too young to understand, Neutral","Needs significant time and support","Deeply settled","About a semester","Not confident","We specifically bought our house to be in the Dyer district. This feels like a bait and switch.","","","","","","","","","","","","","","","","","","","","","Insufficient","Specific bus routes and stop times, Which specific school my child/I will attend, How assignments will be determined","Somewhat — know of a contact but unsure if right person","No — haven't had a real opportunity","Low trust","No","Retain the educators who know our kids. Relationships matter more than buildings.","We have no car and depend entirely on the school bus. Route changes could make it impossible to get my kids to school.","No",""
